run,id,drug_name,fact_type,extraction_method,extraction_confidence,governance_status,consensus_achieved,target_kb,condition_name,meddra_pt,meddra_name,meddra_soc_name,frequency,severity,interactant_name,clinical_effect,mechanism,fda_category,lab_name,ndc_code,strength,source_section_id,created_at
NEW,4bdcd1c2-11ce-49b4-a33c-552326a87f67,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Malaise,10025482,Malaise,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.639756+00
NEW,367a8ae5-8c2e-4fa8-98e6-cd2e2e1d8fd3,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Pain,10033371,Pain,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.641249+00
NEW,ff8342f9-89ed-415f-81ca-023b20e13e01,amlodipine,SAFETY_SIGNAL,STRUCTURED_PARSE,0.95,APPROVED,t,KB-4,Composite,,,,"31
                                    %
                                    
                                       
                                    
                                    (
                                    0
                                    .
                                    003
                                    )",MEDIUM,,,,,,,,a6c803e5-30af-4a38-bcda-a75db2568ca5,2026-02-13 10:11:18.78087+00
NEW,fca72866-2644-41e0-a9fa-355bb47ccc5b,amlodipine,SAFETY_SIGNAL,STRUCTURED_PARSE,0.9999999999999999,APPROVED,t,KB-4,Fatigue,10016256,Fatigue,,"",MEDIUM,,,,,,,,98f347d5-35ce-4373-8635-fccacc94c05c,2026-02-13 10:11:10.697144+00
NEW,ee6740b5-8924-4eca-9894-8961a31a9cec,amlodipine,SAFETY_SIGNAL,STRUCTURED_PARSE,0.95,APPROVED,t,KB-4,Coronary revascularization,10054366,Coronary revascularization,,27%(0.033),MEDIUM,,,,,,,,a6c803e5-30af-4a38-bcda-a75db2568ca5,2026-02-13 10:11:18.784303+00
NEW,2d088f38-a206-4f87-91be-6cc8a36b8bc3,amlodipine,SAFETY_SIGNAL,STRUCTURED_PARSE,0.9999999999999999,APPROVED,t,KB-4,Palpitations,10033557,Palpitations,,"",MEDIUM,,,,,,,,98f347d5-35ce-4373-8635-fccacc94c05c,2026-02-13 10:11:10.702159+00
NEW,45262d9d-0d0c-40fc-a873-35799a2e63a0,amlodipine,SAFETY_SIGNAL,STRUCTURED_PARSE,0.9999999999999999,APPROVED,t,KB-4,Nausea,10028813,Nausea,,"",MEDIUM,,,,,,,,98f347d5-35ce-4373-8635-fccacc94c05c,2026-02-13 10:11:10.698143+00
NEW,52d81eea-cb3b-4df4-96d7-906706c8cde9,amlodipine,SAFETY_SIGNAL,STRUCTURED_PARSE,0.9999999999999999,APPROVED,t,KB-4,Dizziness,10013573,Dizziness,,"",MEDIUM,,,,,,,,a6c803e5-30af-4a38-bcda-a75db2568ca5,2026-02-13 10:11:10.692593+00
NEW,922d6336-1c05-4040-94e9-355650aa882a,amlodipine,SAFETY_SIGNAL,STRUCTURED_PARSE,0.9999999999999999,APPROVED,t,KB-4,Edema,10014210,Edema,,"",MEDIUM,,,,,,,,a6c803e5-30af-4a38-bcda-a75db2568ca5,2026-02-13 10:11:10.691638+00
NEW,9cb7e71d-299e-45e2-b761-9bbe5140751d,amlodipine,SAFETY_SIGNAL,STRUCTURED_PARSE,0.9999999999999999,APPROVED,t,KB-4,Palpitation,10033556,Palpitation,,"",MEDIUM,,,,,,,,a6c803e5-30af-4a38-bcda-a75db2568ca5,2026-02-13 10:11:10.695087+00
NEW,a0d87b29-d923-4783-b669-a6dac3685c90,amlodipine,SAFETY_SIGNAL,STRUCTURED_PARSE,0.9999999999999999,APPROVED,t,KB-4,Flushing,10016825,Flushing,,"",MEDIUM,,,,,,,,a6c803e5-30af-4a38-bcda-a75db2568ca5,2026-02-13 10:11:10.693503+00
NEW,6e2a113c-83a5-4449-958b-ada610625b8a,amlodipine,SAFETY_SIGNAL,STRUCTURED_PARSE,0.9999999999999999,APPROVED,t,KB-4,Somnolence,10041349,Somnolence,,"",MEDIUM,,,,,,,,98f347d5-35ce-4373-8635-fccacc94c05c,2026-02-13 10:11:10.700101+00
NEW,e0f23e28-3741-4569-a216-1e1ffbf12026,amlodipine,SAFETY_SIGNAL,STRUCTURED_PARSE,0.9999999999999999,APPROVED,t,KB-4,Abdominal pain,10000081,Abdominal pain,,"",MEDIUM,,,,,,,,98f347d5-35ce-4373-8635-fccacc94c05c,2026-02-13 10:11:10.699123+00
NEW,fc70e057-d827-491d-aee4-193477ccb774,atorvastatin,INTERACTION,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-5,,,,,,MODERATE,Digoxin,Increased steady state plasma digoxin concentrations by approximately 20%,Not specified,,,,,f87c525a-59de-4de1-980a-cd6fb76b318e,2026-02-13 10:09:47.646701+00
NEW,58a4fabb-b789-43fe-b817-f2b1eca0ccf4,atorvastatin,INTERACTION,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-5,,,,,,SEVERE,Fibric acid derivatives,Increased risk of myopathy,Not specified,,,,,f87c525a-59de-4de1-980a-cd6fb76b318e,2026-02-13 10:09:47.608426+00
NEW,a2588581-b36a-44f5-96fb-de1681109230,atorvastatin,INTERACTION,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-5,,,,,,MODERATE,CYP3A4 inducers,Variable reductions in plasma concentrations of atorvastatin,CYP3A4 induction,,,,,f87c525a-59de-4de1-980a-cd6fb76b318e,2026-02-13 10:09:47.644982+00
NEW,f2dbbd48-fdc9-46ea-a702-5a8b1c35019e,atorvastatin,INTERACTION,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-5,,,,,,MODERATE,Rifampin,Variable reductions in plasma concentrations of atorvastatin,CYP3A4 induction,,,,,f87c525a-59de-4de1-980a-cd6fb76b318e,2026-02-13 10:09:47.643209+00
NEW,2adb03f1-e55d-423e-af8a-d2347867cdd1,atorvastatin,INTERACTION,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-5,,,,,,MODERATE,Niacin,Enhanced risk of skeletal muscle effects,Not specified,,,,,f87c525a-59de-4de1-980a-cd6fb76b318e,2026-02-13 10:09:47.64126+00
NEW,9b88e41b-9733-4dfc-b6ea-a65eb2d7e17e,atorvastatin,INTERACTION,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-5,,,,,,MODERATE,Other Fibrates,Increased risk of myopathy,Not specified,,,,,f87c525a-59de-4de1-980a-cd6fb76b318e,2026-02-13 10:09:47.639393+00
NEW,2e8b625d-a1ec-4813-bdc9-296f7482bc1e,atorvastatin,INTERACTION,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-5,,,,,,SEVERE,Gemfibrozil,Increased risk of myopathy/rhabdomyolysis,Not specified,,,,,f87c525a-59de-4de1-980a-cd6fb76b318e,2026-02-13 10:09:47.637521+00
NEW,1b74a7f2-d69a-4428-9e23-ceb659617cb3,atorvastatin,INTERACTION,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-5,,,,,,MODERATE,Colchicine,"Cases of myopathy, including rhabdomyolysis",Not specified,,,,,f87c525a-59de-4de1-980a-cd6fb76b318e,2026-02-13 10:09:47.650234+00
NEW,078c8841-03c6-4221-a6bb-33d6661dcef2,atorvastatin,INTERACTION,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-5,,,,,,SEVERE,Niacin (lipid-modifying doses),Increased risk of myopathy,Not specified,,,,,f87c525a-59de-4de1-980a-cd6fb76b318e,2026-02-13 10:09:47.61347+00
NEW,f21e3d9c-5112-4ac6-a2cb-9a6c34a10917,atorvastatin,INTERACTION,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-5,,,,,,SEVERE,Cyclosporine,Significantly increased atorvastatin AUC and bioavailability,OATP1B1 transporter inhibition,,,,,f87c525a-59de-4de1-980a-cd6fb76b318e,2026-02-13 10:09:47.617562+00
NEW,39ae8106-b426-4470-b7d6-1885a6b36cda,atorvastatin,INTERACTION,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-5,,,,,,SEVERE,Strong CYP 3A4 inhibitors,Increased risk of myopathy and increased plasma concentrations of atorvastatin,CYP3A4 inhibition,,,,,f87c525a-59de-4de1-980a-cd6fb76b318e,2026-02-13 10:09:47.620922+00
NEW,9ef80b79-0d89-4c1a-b1b3-cc6fd456f317,atorvastatin,INTERACTION,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-5,,,,,,MILD,Grapefruit Juice,Increased plasma concentrations of atorvastatin,CYP3A4 inhibition,,,,,f87c525a-59de-4de1-980a-cd6fb76b318e,2026-02-13 10:09:47.635294+00
NEW,c9a7a40b-a61b-46b7-97fe-2cef4390869e,atorvastatin,INTERACTION,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-5,,,,,,MODERATE,Itraconazole,Significantly increased atorvastatin AUC,CYP3A4 inhibition,,,,,f87c525a-59de-4de1-980a-cd6fb76b318e,2026-02-13 10:09:47.6331+00
NEW,ca8cd508-aef7-44f6-9f98-2894dfc72e8e,atorvastatin,INTERACTION,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-5,,,,,,MODERATE,Clarithromycin,Significantly increased atorvastatin AUC,CYP3A4 inhibition,,,,,f87c525a-59de-4de1-980a-cd6fb76b318e,2026-02-13 10:09:47.624654+00
NEW,b801d330-dcd3-4eab-b5da-76fa54fe1f87,atorvastatin,INTERACTION,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-5,,,,,,SEVERE,HIV protease inhibitors,Significantly increased atorvastatin AUC,CYP3A4 inhibition,,,,,f87c525a-59de-4de1-980a-cd6fb76b318e,2026-02-13 10:09:47.627944+00
NEW,f75b9e3c-f897-4f76-a5ce-29cbddcc7e3d,atorvastatin,INTERACTION,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-5,,,,,,MILD,Oral Contraceptives,Increased AUC values for norethindrone and ethinyl estradiol,Not specified,,,,,f87c525a-59de-4de1-980a-cd6fb76b318e,2026-02-13 10:09:47.648536+00
NEW,67687fc5-7ec5-4490-bee0-ef62d0a7cc70,atorvastatin,INTERACTION,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-5,,,,,,SEVERE,Telaprevir,Significantly increased atorvastatin AUC,CYP3A4 inhibition,,,,,f87c525a-59de-4de1-980a-cd6fb76b318e,2026-02-13 10:09:47.63067+00
NEW,b0b266f0-a1e7-4fb4-9770-95191913020b,atorvastatin,REPRODUCTIVE_SAFETY,STRUCTURED_PARSE,0.75,PENDING_REVIEW,t,KB-4,,,,,,,,,,"",,,,d1da7ce6-e910-480d-bdfb-2f6ec85ff62f,2026-02-13 10:09:47.660917+00
NEW,2727fe06-5a8b-42aa-8327-31544ca97961,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Tendon rupture,10043248,Tendon rupture,"","",HIGH,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.181703+00
NEW,739cd8b2-9a7d-4e36-abde-8dfade381b02,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Dizziness,10013573,Dizziness,"","",MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.183866+00
NEW,f6f6b2b3-bbf9-4d76-997d-10b9dda4cb7a,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Depression,10012378,Depression,"","",MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.185047+00
NEW,68222881-b84d-4db4-9104-6ee2eed272c5,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Peripheral neuropathy NOS,10034610,Peripheral neuropathy NOS,"","",MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.186171+00
NEW,9341df62-c47f-45a7-ab0d-680d3b95ff5d,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Pancreatitis,10033645,Pancreatitis,"","",HIGH,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.187223+00
NEW,a95b6d87-13dc-4a2e-8513-1eeb7818dda8,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Interstitial lung disease,10022611,Interstitial lung disease,"","",HIGH,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.188388+00
NEW,c432444a-4b71-4dd4-b45d-093f1a5882c5,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Memory loss,10027176,Memory loss,"","",MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.189491+00
NEW,a1276ca6-c224-440f-b705-beca93dcd2b4,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Forgetfulness,10017060,Forgetfulness,"","",MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.190603+00
NEW,da671034-5419-4cd1-baa2-f8695467b2fd,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Amnesia,10001949,Amnesia,"","",MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.191902+00
NEW,186343f6-0ac6-473e-a4a9-df566d4ac874,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Memory impairment,10027175,Memory impairment,"","",MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.193142+00
NEW,29fea048-74f1-4cee-883b-1b2a7af29f79,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Confusional state,10010305,Confusional state,"","",MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.194395+00
NEW,ee28c836-a589-4552-adb4-aadd8909163b,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Dyspepsia,10013946,Dyspepsia,"",4.7%,MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.143277+00
NEW,d0b4902a-a5d9-42dc-9a80-835625d105b9,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Muscle spasms,10028334,Muscle spasms,"",3.6%,MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.144829+00
NEW,16041f3b-6793-4363-9d2b-c1613ddb6b64,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Insomnia,10022437,Insomnia,"",3.0%,MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.146334+00
NEW,17926aa1-fa4a-4303-9655-1855e90f8715,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Pharyngolaryngeal pain,10034844,Pharyngolaryngeal pain,"",2.3%,MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.147647+00
NEW,9189f192-4968-48d0-b6eb-6c0575a4b8c6,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Malaise,10025482,Malaise,"","",MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.14894+00
NEW,acbaa610-3863-4a39-8003-f60070142c16,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Pyrexia,10037660,Pyrexia,"","",MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.150198+00
NEW,f6a02ffa-0f47-4383-9d18-a4750bbad27f,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Abdominal discomfort,10000059,Abdominal discomfort,"","",MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.151493+00
NEW,ab5bc61f-3e39-4d2d-bdc0-5e3903305786,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Eructation,10015137,Eructation,"","",MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.152708+00
NEW,2107ad2e-d934-4fbf-ad5e-ee3e180919e9,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Flatulence,10016766,Flatulence,"","",MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.153941+00
NEW,fb8b48e0-7b75-4aac-8102-89d20f24899a,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Hepatitis,10019717,Hepatitis,"","",HIGH,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.156164+00
NEW,c9de7fb0-acbd-43f4-addb-24cf6e23b067,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Pain in extremity,10033425,Pain in extremity,"",6.0%,MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.139819+00
NEW,de9c7c4d-3592-41c9-810e-37ed8a432b20,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Cholestasis,10008635,Cholestasis,"","",HIGH,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.157479+00
NEW,42ba44fe-7116-45d2-ae76-b7366ff2f646,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Musculoskeletal pain,10028391,Musculoskeletal pain,"","",MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.158846+00
NEW,880bf185-5866-41c6-97cc-3c5455ab5ba6,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Muscle fatigue,10049565,Muscle fatigue,"","",MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.16015+00
NEW,a100b0c5-dfa2-4fc5-80d7-ee3ea7d4375f,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Neck pain,10028836,Neck pain,"","",MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.161396+00
NEW,906e07d6-fb7e-4654-a75c-f84340654266,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Joint swelling,10023232,Joint swelling,"","",MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.162614+00
NEW,4b9ca03f-9801-4ae7-a8c5-afd0d46da504,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Hyperglycaemia,10020635,Hyperglycaemia,"","",MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.163831+00
NEW,bffdda30-2e80-4f0f-8d5d-0adcfa4064a4,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Nightmare,10029412,Nightmare,"","",MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.165005+00
NEW,8cb1ad94-4a86-46c1-9b69-7b4d299b7a63,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Epistaxis,10015090,Epistaxis,"","",MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.166519+00
NEW,e75501a8-ef84-4206-aa90-e9cfe50f141c,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Urticaria,10046735,Urticaria,"","",MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.167748+00
NEW,39af6b50-4531-4972-aba5-42d570ee88f4,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Vision blurred,10047513,Vision blurred,"","",MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.168889+00
NEW,a1d12447-7d2f-4fe9-b359-cd085025146e,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Arthralgia,10003239,Arthralgia,"",6.9%,MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.137624+00
NEW,923884e6-733e-4093-8673-5c50a01fb633,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Tinnitus,10043882,Tinnitus,"","",MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.170068+00
NEW,11b57745-0dd3-402e-9106-42196d6e64d6,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Diabetes mellitus,10012601,Diabetes mellitus,"",6.1%,HIGH,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.171212+00
NEW,09e65f88-81ba-41ff-b70c-c136e50c8d01,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Anaphylaxis,10002218,Anaphylaxis,"","",CRITICAL,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.17238+00
NEW,c630ed2a-3b6f-4a48-a34c-08e64dbdf787,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Angioedema,10002424,Angioedema,"","",HIGH,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.173499+00
NEW,cf2499c0-e8bc-4bb1-a5e3-c4799e559d0d,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Erythema multiforme,10015218,Erythema multiforme,"","",HIGH,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.174554+00
NEW,afa7f4df-d244-4f6f-80d1-07b01b14ca7d,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Stevens-Johnson syndrome,10042033,Stevens-Johnson syndrome,"","",HIGH,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.175967+00
NEW,10112091-fec8-41cf-9726-bb60d8d49b98,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Toxic epidermal necrolysis,10044223,Toxic epidermal necrolysis,"","",CRITICAL,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.177181+00
NEW,d766bb1a-ac14-4362-ac5f-938ba82f17ab,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Rhabdomyolysis,10039020,Rhabdomyolysis,"","",CRITICAL,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.178331+00
NEW,c5f0d1a4-3a3c-47f3-92f4-853a4a5cc299,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Myositis,10028653,Myositis,"","",HIGH,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.179475+00
NEW,9a620dbb-ab95-4c67-8a2c-fcd84fc6ab7d,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Fatigue,10016256,Fatigue,"","",MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.180584+00
NEW,9da715b2-8ea3-4ad6-940f-09f510536c41,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Hepatic failure,10019663,Hepatic failure,"","",CRITICAL,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.182805+00
NEW,84208ba2-d373-4b47-862b-787630296ee1,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Diarrhoea,10012735,Diarrhoea,"",0.5%,MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.129806+00
NEW,b88622a7-db64-44c1-86fe-91e20f99ac6d,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Nasopharyngitis,10028810,Nasopharyngitis,"",8.3%,MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.135307+00
NEW,abb2cb80-39ac-49cd-81c0-28036b456367,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Nausea,10028813,Nausea,"",0.4%,MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.132456+00
NEW,1feaf201-d430-4524-8129-f31a94172d1a,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Myalgia,10028411,Myalgia,"",0.7%,MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.126366+00
NEW,71807239-76c2-4c4c-93ed-09aed810c89d,atorvastatin,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Urinary tract infection,10046571,Urinary tract infection,"",5.7%,MEDIUM,,,,,,,,906c3ad2-955d-47b1-8589-9f66c36a30c7,2026-02-13 10:09:24.141763+00
NEW,8c609d74-2472-48c8-9f6a-87cd6124f93c,atorvastatin,SAFETY_SIGNAL,STRUCTURED_PARSE,0.8999999999999999,APPROVED,t,KB-1,"Toronto, Ontario",,,,"",MEDIUM,,,,,,,,98304aa9-a4ab-4613-b213-ef4bed1d0e52,2026-02-13 10:09:48.188196+00
NEW,0be86e54-dc25-4fdd-8edb-98fc66b86c9a,atorvastatin,SAFETY_SIGNAL,STRUCTURED_PARSE,0.9470588235294117,APPROVED,t,KB-1,Death,10011906,Death,,2.3%,CRITICAL,,,,,,,,98304aa9-a4ab-4613-b213-ef4bed1d0e52,2026-02-13 10:09:48.074185+00
